# stem	class	alternations	source	provenance	target	verdict	impact	forms	blast_radius	evidence	examples
#
# CANDIDATES, NOT ENTRIES. Proposed loan stems mined from Wikidata labels by
# scripts/mine_wikidata_labels.py. Nothing here is applied: the stem inventory is what
# holds the false-positive rate at zero, and it stays hand-reviewed.
#
# Wikidata labels are aligned by construction — one item, a `be` label and a
# `be-tarask` label — so there is no sentence alignment and no similarity threshold
# here, and no bias from either. Wikidata is CC0.
#
# Only differences that are IN SCOPE (differ solely by modelled alternations) and that
# need a stem (l, i, e, g, eu — not bare softness) become candidates.
#
# verdict       what 17M tokens of genuine be-tarask say about the blast radius:
#                 supported  Taraškievica writes the converted form and not the original
#                 refuted    it writes the ORIGINAL — the stem would corrupt real words
#                 unknown    too rare there to say; read the blast radius yourself
#               Weak evidence, treated as weak: an unconverted form on be-tarask looks
#               exactly like a refutation, so `unknown` rejects nothing.
# impact        tokens in data/corpora/frequency_be.tsv this stem would resolve
# forms         how many distinct forms it matches there
# blast_radius  the most frequent of those forms. THIS IS THE REVIEW COLUMN: longest
#               match only protects against a false friend when a native guard already
#               exists, so if a listed form is ordinary Belarusian vocabulary, add the
#               guard in the same pass. A ! marks forms the converter currently leaves
#               alone — those are what would start changing.
# evidence      the counts behind the verdict, so it can be checked rather than believed.
#
# Sorted by verdict, then impact. NOT by impact alone: a short stem matching native
# vocabulary has the largest blast radius by construction, so impact order puts the
# most destructive candidates at the top — `бел` from Бела → Бэла scores 454,828, and
# all of it is беларускі, беларусь, Беларусі. Supported first means the top of this
# file is work worth doing.
імперыяй	loan	e	Wikidata Q74298	derived	імпэрыяй	supported	1010	1	!імперыяй(1010)	імпэрыяй=434 vs імперыяй=0	імперыяй→імпэрыяй
базілік	loan	i	Wikidata Q38859,Q163687	derived	базылік	supported	1003	2	!базіліка(535) !базілікі(468)	базыліка=416 vs базіліка=0; базылікі=151 vs базілікі=0	Базілік→базылік базіліка→базыліка Базіліка→Базыліка Базіліка→Базыліка
металург	loan	e,l	Wikidata Q14917048	derived	мэталюрг	supported	1001	3	!металургіі(446) !металургія(298) !металург(257)	мэталюргіі=112 vs металургіі=0; мэталюргія=104 vs металургія=0; мэталюрг=118 vs металург=0	металург→мэталюрг
аператыўн	loan	e	Wikidata Q4335207	derived	апэратыўн	supported	946	2	!аператыўнай(490) !аператыўнага(456)	апэратыўнай=95 vs аператыўнай=0; апэратыўнага=107 vs аператыўнага=0	Аператыўны→Апэратыўны
аператыўна	loan	e	Wikidata Q2287072,Q21643625	derived	апэратыўна	supported	946	2	!аператыўнай(490) !аператыўнага(456)	апэратыўнай=95 vs аператыўнай=0; апэратыўнага=107 vs аператыўнага=0	Аператыўнае→Апэратыўнае Аператыўная→Апэратыўная Аператыўная→апэратыўная аператыўнае→апэратыўнае
генет	loan	e	Wikidata Q43221	derived	генэт	supported	919	2	!генетыкі(657) !генетычныя(262)	генэтыкі=64 vs генетыкі=0; генэтычныя=42 vs генетычныя=0	Генета→Генэта
атлантычна	loan	l	Wikidata Q2869396	derived	атлянтычна	supported	905	1	!атлантычнага(905)	атлянтычнага=328 vs атлантычнага=0	Атлантычная→Атлянтычная
канвенцы	loan	e	Wikidata Q570224,Q125371	derived	канвэнцы	supported	880	2	!канвенцыі(547) !канвенцыя(333)	канвэнцыі=239 vs канвенцыі=0; канвэнцыя=145 vs канвенцыя=0	канвенцыя→канвэнцыя канвенцыя→канвэнцыя канвенцыя→канвэнцыя канвенцыі→канвэнцыі
федэральнаг	loan	e	Wikidata Q183342	derived	фэдэральнаг	supported	862	1	!федэральнага(862)	фэдэральнага=244 vs федэральнага=0	федэральнага→фэдэральнага
бакалаўр	loan	l	Wikidata Q163727	derived	бакаляўр	supported	852	1	!бакалаўра(852)	бакаляўра=159 vs бакалаўра=0	бакалаўр→бакаляўр
венецыянск	loan	e	Wikidata Q194205,Q49024	derived	вэнэцыянск	supported	810	3	!венецыянскай(293) !венецыянскі(278) !венецыянскага(239)	вэнэцыянскай=63 vs венецыянскай=0; вэнэцыянскі=43 vs венецыянскі=0; вэнэцыянскага=37 vs венецыянскага=0	Венецыянскі→Вэнэцыянскі Венецыянскі→Вэнэцыянскі
ламбард	loan	l	Wikidata Q176637	derived	лямбард	supported	763	1	!ламбардыя(763)	лямбардыя=36 vs ламбардыя=0	Ламбард→Лямбард
ламбарды	loan	l	Wikidata Q1210	derived	лямбарды	supported	763	1	!ламбардыя(763)	лямбардыя=36 vs ламбардыя=0	Ламбардыя→Лямбардыя
будапешт	loan	e	Wikidata Q1781	derived	будапэшт	supported	736	2	!будапешт(383) !будапешта(353)	будапэшт=182 vs будапешт=0	Будапешт→Будапэшт
бенедыкт	loan	e	Wikidata Q2616833,Q151902	derived	бэнэдыкт	supported	730	2	!бенедыкт(473) !бенедыкта(257)	бэнэдыкт=273 vs бенедыкт=0; бэнэдыкта=139 vs бенедыкта=0	Бенедыкт→Бэнэдыкт Бенедыкт→Бэнэдыкт Бенедыкт→Бэнэдыкт Бенедыкт→Бэнэдыкт
вагнер	loan	e	Wikidata Q1463587	derived	вагнэр	supported	722	2	!вагнера(387) !вагнер(335)	вагнэра=85 vs вагнера=0; вагнэр=85 vs вагнер=0	Вагнер→Вагнэр
грэнланды	loan	l	Wikidata Q223,Q4148644	derived	грэнлянды	supported	701	1	!грэнландыі(701)	грэнляндыі=120 vs грэнландыі=0	Грэнландыя→Грэнляндыя Грэнландыя→Грэнляндыя
акцыянер	loan	e	Wikidata Q381136	derived	акцыянэр	supported	690	2	!акцыянернае(382) !акцыянернага(308)	акцыянэрнае=186 vs акцыянернае=0; акцыянэрнага=63 vs акцыянернага=0	акцыянер→акцыянэр
ветэранаў	loan	e	Wikidata Q13028195,Q13028749	derived	вэтэранаў	supported	690	1	!ветэранаў(690)	вэтэранаў=243 vs ветэранаў=0	ветэранаў→вэтэранаў ветэранаў→вэтэранаў ветэранаў→вэтэранаў
геолаг	loan	l	Wikidata Q13030817	derived	геоляг	supported	685	2	!геолаг(448) !геолагі(237)	геоляг=115 vs геолаг=0; геолягі=31 vs геолагі=0	геолаг→геоляг
інвентар	loan	e	Wikidata Q13028238	derived	інвэнтар	supported	672	2	!інвентар(345) !інвентары(327)	інвэнтар=116 vs інвентар=0; інвэнтары=169 vs інвентары=0	інвентару→інвэнтару
абеліск	loan	e	Wikidata Q4329125,Q4329123	derived	абэліск	supported	663	1	!абеліск(663)	абэліск=171 vs абеліск=0	Абеліск→Абэліск Абеліск→Абэліск Абеліск→Абэліск
сезар	loan	e	Wikidata Q182459	derived	сэзар	supported	652	1	!сезар(652)	сэзар=71 vs сезар=0	Сезар→Сэзар
медыч	loan	e	Wikidata Q131552,Q177854	derived	мэдыч	supported	651	1	!медычы(651)	мэдычы=121 vs медычы=0	Медычы→Мэдычы Медычы→Мэдычы
клімент	loan	e	Wikidata Q171001,Q155961	derived	клімэнт	supported	632	2	!клімент(391) !клімента(241)	клімэнт=108 vs клімент=0; клімэнта=70 vs клімента=0	Клімент→Клімэнт Клімент→Клімэнт Клімент→Клімэнт Клімент→Клімэнт
капенгаген	loan	e	Wikidata Q1748,Q188430	derived	капэнгаген	supported	626	2	!капенгагене(357) !капенгаген(269)	капэнгагене=112 vs капенгагене=0; капэнгаген=147 vs капенгаген=0	Капенгаген→Капэнгаген Капенгаген→Капэнгаген
бангладэш	loan	l	Wikidata Q902	derived	банглядэш	supported	611	1	!бангладэш(611)	банглядэш=116 vs бангладэш=0	Бангладэш→Банглядэш
робертс	loan	e	Wikidata Q40523	derived	робэртс	supported	611	1	!робертсан(611)	робэртсан=23 vs робертсан=0	Робертс→Робэртс
лакаматыў	loan	l	Wikidata Q93301,Q13033195	derived	лякаматыў	supported	610	1	!лакаматыў(610)	лякаматыў=245 vs лакаматыў=0	лакаматыў→лякаматыў Лакаматыў→Лякаматыў Лакаматыў→Лякаматыў Лакаматыў→Лякаматыў
кінакамеды	loan	e	Wikidata Q157443	derived	кінакамэды	supported	608	1	!кінакамедыі(608)	кінакамэдыі=222 vs кінакамедыі=0	кінакамедыя→кінакамэдыя
апалон	loan	l	Wikidata Q37340,Q619117	derived	апалён	supported	561	2	!апалон(307) !апалона(254)	апалён=123 vs апалон=0; апалёна=48 vs апалона=0	Апалон→Апалён Апалон→Апалён Апалон→Апалён Апалон→Апалён
ветэрынарнай	loan	e	Wikidata Q877421,Q4112332	derived	вэтэрынарнай	supported	544	1	!ветэрынарнай(544)	вэтэрынарнай=69 vs ветэрынарнай=0	ветэрынарнай→вэтэрынарнай ветэрынарнай→вэтэрынарнай
венецыянска	loan	e	Wikidata Q4948,Q610687	derived	вэнэцыянска	supported	532	2	!венецыянскай(293) !венецыянскага(239)	вэнэцыянскай=63 vs венецыянскай=0; вэнэцыянскага=37 vs венецыянскага=0	Венецыянская→Вэнэцыянская Венецыянская→Вэнэцыянская
зімбабвэ	loan	i	Wikidata Q209217,Q272235	derived	зымбабвэ	supported	524	1	зімбабвэ(524)	зымбабвэ=189 vs зімбабвэ=23	Зімбабвэ→Зымбабвэ Зімбабвэ→Зымбабвэ Зімбабвэ→Зымбабвэ Зімбабвэ→Зымбабвэ
джозеф	loan	e	Wikidata Q2003028,Q157043	derived	джозэф	supported	508	1	!джозеф(508)	джозэф=187 vs джозеф=0	Джозеф→Джозэф Джозеф→Джозэф Джозеф→Джозэф Джозеф→Джозэф
вердз	loan	e	Wikidata Q7317	derived	вэрдз	supported	486	1	вердзі(486)	вэрдзі=230 vs вердзі=0	Вердзі→Вэрдзі
каталоні	loan	l	Wikidata Q5705	derived	каталёні	supported	482	1	!каталоніі(482)	каталёніі=186 vs каталоніі=0	Каталонія→Каталёнія
біятлон	loan	l	Wikidata Q166788,Q4409698	derived	біятлён	supported	477	1	!біятлоне(477)	біятлёне=79 vs біятлоне=0	біятлон→біятлён біятлоне→біятлёне
парламенцка	loan	e,l	Wikidata Q11744698	derived	парлямэнцка	supported	458	1	!парламенцкай(458)	парлямэнцкай=167 vs парламенцкай=0	парламенцкая→парлямэнцкая
фландры	loan	l	Wikidata Q1113	derived	фляндры	supported	455	1	!фландрыі(455)	фляндрыі=106 vs фландрыі=0	Фландрыя→Фляндрыя
клод	loan	l	Wikidata Q442851,Q471010	derived	клёд	supported	422	1	!клод(422)	клёд=84 vs клод=0	Клод→Клёд Клод→Клёд Клод→Клёд Клод→Клёд
марсель	loan	e	Wikidata Q132885	derived	марсэль	supported	412	1	!марсель(412)	марсэль=175 vs марсель=0	Марсель→Марсэль
федэратыўна	loan	e	Wikidata Q1277557,Q545205	derived	фэдэратыўна	supported	411	1	!федэратыўнай(411)	фэдэратыўнай=154 vs федэратыўнай=0	Федэратыўная→Фэдэратыўная Федэратыўная→Фэдэратыўная
маніфест	loan	e	Wikidata Q105688070	derived	маніфэст	supported	380	1	!маніфест(380)	маніфэст=175 vs маніфест=0	маніфест→маніфэст
генеалогі	loan	e,l	Wikidata Q47307	derived	генэалёгі	supported	366	1	генеалогія(366)	генэалёгія=157 vs генеалогія=0	генеалогія→генэалёгія
імперскай	loan	e	Wikidata Q152698,Q119265415	derived	імпэрскай	supported	366	1	!імперскай(366)	імпэрскай=158 vs імперскай=0	імперскай→імпэрскай імперскай→імпэрскай
асіміляцы	loan	i	Wikidata Q232174,Q148877	derived	асыміляцы	supported	361	1	!асіміляцыі(361)	асыміляцыі=118 vs асіміляцыі=0	Асіміляцыя→асыміляцыя асіміляцыя→асыміляцыя
крыстафер	loan	e	Wikidata Q105158,Q28975	derived	крыстафэр	supported	361	1	!крыстафер(361)	крыстафэр=116 vs крыстафер=0	Крыстафер→Крыстафэр Крыстафер→Крыстафэр Крыстафер→Крыстафэр Крыстафер→Крыстафэр
мехік	loan	e	Wikidata Q459090	derived	мэхік	supported	358	1	!мехіка(358)	мэхіка=147 vs мехіка=0	Мехіка→Мэхіка
трансільвані	loan	i	Wikidata Q1989779	derived	трансыльвані	supported	354	1	!трансільваніі(354)	трансыльваніі=86 vs трансільваніі=0	Трансільваніі→Трансыльваніі
камет	loan	e	Wikidata Q140464,Q3559	derived	камэт	supported	351	1	!каметы(351)	камэты=107 vs каметы=0	камета→камэта камета→камэта Камета→Камэта Камета→камэта
блакад	loan	l	Wikidata Q151860,Q16736835	derived	блякад	supported	344	1	!блакады(344)	блякады=55 vs блакады=0	Блакада→Блякада Блакада→Блякада
вектар	loan	e	Wikidata Q44528	derived	вэктар	supported	340	1	!вектар(340)	вэктар=81 vs вектар=0	вектар→вэктар
кібернетык	loan	e	Wikidata Q123637	derived	кібэрнэтык	supported	332	1	!кібернетыкі(332)	кібэрнэтыкі=35 vs кібернетыкі=0	кібернетыка→кібэрнэтыка
